DOI,Country,Facility,Journal,Impact Factor,Published Date,Cited Times,Number of days until 01/20/2023,Average cited times per day,Metal_Dopant_1,Metal_Dopant_2,Metal_Dopant_3,Metal_Dopant_4,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M),Overpotential (mV @10 mA cm-2)
10.1021/acsenergylett.8b01338,USA,Washington State Univ,ACS ENERGY LETTERS,23.991,12/28/2018,98,1484,0.066037736,MDP_1_Ir,MDP_2_Cu,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_180_360,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_True,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,353
10.1021/acsenergylett.8b01338,USA,Washington State Univ,ACS ENERGY LETTERS,23.991,12/28/2018,98,1484,0.066037736,MDP_1_Ir,MDP_2_Cu,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_180_360,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_True,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,302
10.1021/acsenergylett.8b01338,USA,Washington State Univ,ACS ENERGY LETTERS,23.991,12/28/2018,98,1484,0.066037736,MDP_1_Ir,MDP_2_Cu,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_180_360,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_True,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,334
10.1021/acscatal.0c02252,USA,Stanford Univ,ACS CATALYSIS,13.7,2/25/2021,44,694,0.063400576,MDP_1_Ru,MDP_2_Y,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_1200_1000,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,326
10.1021/acscatal.0c02252,USA,Stanford Univ,ACS CATALYSIS,13.7,2/25/2021,44,694,0.063400576,MDP_1_Ru,MDP_2_Nd,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_1200_1000,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,336
10.1021/acscatal.0c02252,USA,Stanford Univ,ACS CATALYSIS,13.7,2/25/2021,44,694,0.063400576,MDP_1_Ru,MDP_2_Gd,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_1200_1000,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,343
10.1021/acsanm.2c02760,USA,Texas A&M Univ,ACS APPLIED NANO MATERIALS,6.14,8/7/2022,1,166,0.006024096,MDP_1_Ru,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_100_150,HTIME_180_360,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,298
10.1002/smtd.201900129,Peoples R China,Peking Univ,SMALL METHODS,15.367,6/30/2020,54,934,0.057815846,MDP_1_Ir,MDP_2_Ni,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_250_300,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,294
10.1002/smtd.201900129,Peoples R China,Peking Univ,SMALL METHODS,15.367,6/30/2020,54,934,0.057815846,MDP_1_Ir,MDP_2_Co,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_250_300,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,313
10.1002/smtd.201900129,Peoples R China,Peking Univ,SMALL METHODS,15.367,6/30/2020,54,934,0.057815846,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_250_300,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,328
10.1007/s12678-016-0348-4,Japan,Shinshu Univ,ELECTROCATALYSIS,2.713,12/28/2016,31,2214,0.014001807,MDP_1_K,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_True,ATEMP_600_800,ATIME_60_120,Annealing Still/Strring_False,Annealing Atomosphere Inert_True,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_0.05,SL_0,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_0.1_1,420
10.1002/aenm.201802136,France,Sorbonne Univ,ADVANCED ENERGY MATERIALS,29.698,2/5/2019,59,1445,0.04083045,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_500_600,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05_0.1,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,304
10.1002/aenm.201802136,France,Sorbonne Univ,ADVANCED ENERGY MATERIALS,29.698,2/5/2019,59,1445,0.04083045,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_500_600,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05_0.1,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,299
10.1002/aenm.201802136,France,Sorbonne Univ,ADVANCED ENERGY MATERIALS,29.698,2/5/2019,59,1445,0.04083045,MDP_1_Ir,MDP_2_Ru,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05_0.1,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,193
10.1002/aenm.201802136,France,Sorbonne Univ,ADVANCED ENERGY MATERIALS,29.698,2/5/2019,59,1445,0.04083045,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05_0.1,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,247
10.1002/aenm.201802136,France,Sorbonne Univ,ADVANCED ENERGY MATERIALS,29.698,2/5/2019,59,1445,0.04083045,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05_0.1,SL_0.1_0.2,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,248
10.1007/s12274-022-4807-3,Peoples R China,Zhengzhou Univ,NANO RESEARCH,10.269,9/14/2022,0,128,0,MDP_1_Ir,MDP_2_Cr,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.6_1,SL_1_5,Support is not Carbon_False,Carbon Paper,LSV_5_10,EPC_0.1_1,295
10.1007/s12274-022-4807-3,Peoples R China,Zhengzhou Univ,NANO RESEARCH,10.269,9/14/2022,0,128,0,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.6_1,SL_1_5,Support is not Carbon_False,Carbon Paper,LSV_5_10,EPC_0.1_1,357
10.1039/D0EE04028B,Peoples R China,Soochow Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,5/13/2021,27,617,0.04376013,MDP_1_Ru,MDP_2_Na,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_200_250,HTIME_1440_2880,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_60_120,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_0.2_0.3,SL_1_5,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,217
10.1039/D0EE04028B,Peoples R China,Soochow Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,5/13/2021,27,617,0.04376013,MDP_1_Ru,MDP_2_Ni,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_200_250,HTIME_1440_2880,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_60_120,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_0.2_0.3,SL_1_5,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,207
10.1002/advs.202201654,Peoples R China,Chinese Acad Sci,ADVANCED SCIENCE,17.521,6/26/2022,2,208,0.009615385,MDP_1_Sn,MDP_2_Ru,MDP_3_Co,MDP_4_Sb,MDP1PP_25_50,MDP2PP_30_40,MDP3PP_15_25,MDP4PP_0_5,HTEMP_RTEMP,HTIME_1440_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0.5_1,Support is not Carbon_True,Glassy Carbon,LSV_5_10,EPC_0.1_1,227
10.1039/C9TA00598F,Peoples R China,Soochow Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,4/19/2019,74,1372,0.05393586,MDP_1_Ru,MDP_2_Co,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0.5_1,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,209
10.1039/C9TA00598F,Peoples R China,Soochow Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,4/19/2019,74,1372,0.05393586,MDP_1_Ru,MDP_2_Fe,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0.5_1,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,239
10.1039/C9TA00598F,Peoples R China,Soochow Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,4/19/2019,74,1372,0.05393586,MDP_1_Ru,MDP_2_Ni,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_10_20,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0.5_1,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,224
10.1002/advs.202201654,Peoples R China,Chinese Acad Sci,ADVANCED SCIENCE,17.521,6/26/2022,2,208,0.009615385,MDP_1_Sn,MDP_2_Ru,MDP_3_Co,MDP_4_Sb,MDP1PP_25_50,MDP2PP_30_40,MDP3PP_5_15,MDP4PP_0_5,HTEMP_RTEMP,HTIME_1440_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_0.6_1,SL_0.5_1,Support is not Carbon_True,Glassy Carbon,LSV_5_10,EPC_0.1_1,246
10.1002/advs.202201654,Peoples R China,Chinese Acad Sci,ADVANCED SCIENCE,17.521,6/26/2022,2,208,0.009615385,MDP_1_Sn,MDP_2_Ru,MDP_3_Co,MDP_4_Sb,MDP1PP_25_50,MDP2PP_30_40,MDP3PP_15_25,MDP4PP_0_5,HTEMP_RTEMP,HTIME_1440_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_0.6_1,SL_0.5_1,Support is not Carbon_True,Glassy Carbon,LSV_5_10,EPC_0.1_1,215
10.1002/advs.202201654,Peoples R China,Chinese Acad Sci,ADVANCED SCIENCE,17.521,6/26/2022,2,208,0.009615385,MDP_1_Sn,MDP_2_Ru,MDP_3_Co,MDP_4_Sb,MDP1PP_25_50,MDP2PP_30_40,MDP3PP_15_25,MDP4PP_0_5,HTEMP_RTEMP,HTIME_1440_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_0.6_1,SL_0.5_1,Support is not Carbon_True,Glassy Carbon,LSV_5_10,EPC_0.1_1,198
10.1002/advs.202201654,Peoples R China,Chinese Acad Sci,ADVANCED SCIENCE,17.521,6/26/2022,2,208,0.009615385,MDP_1_Ru,MDP_2_Co,MDP_3_Sn,MDP_4_Sb,MDP1PP_25_50,MDP2PP_20_30,MDP3PP_25_34,MDP4PP_0_5,HTEMP_RTEMP,HTIME_1440_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_0.6_1,SL_0.5_1,Support is not Carbon_True,Glassy Carbon,LSV_5_10,EPC_0.1_1,207
10.1039/D2TA02742A,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/26/2022,3,208,0.014423077,MDP_1_Ru,MDP_2_Pt,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_True,ATEMP_200_300,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0.5_1,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,276
10.1039/D2TA02742A,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/26/2022,3,208,0.014423077,MDP_1_Ru,MDP_2_Pt,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_True,ATEMP_200_300,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0.5_1,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,235
10.1039/D2TA02742A,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/26/2022,3,208,0.014423077,MDP_1_Ru,MDP_2_Pt,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_True,ATEMP_200_300,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0.5_1,Support is not Carbon_False,Glassy Carbon,LSV_5_10,EPC_0.1_1,262
